gasStationID,ddName_01,municipalityName_01,KOD_01,KOD_11,ddName_11,dd_population_11,municipalityCode_11,municipalityName_11,lat_11,lon_11,municipality_population_11,KOD_21,ddName_21,dd_population_21,municipalityCode_21,municipalityName_21,municipality_population_21
2307,Δ.Δ. Αμπελακίου,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060200,38040102,Τοπική Κοινότητα Αμπελακίου,685,3804,Δήμος Αμφιλοχίας,38.9255543957,21.2209376308,17072,38040102,Δημοτική Κοινότητα Αμπελακίου,581,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
2306,Δ.Δ. Αμφιλοχίας,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060100,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4272,3804,Δήμος Αμφιλοχίας,38.8598467428,21.1639323714,17072,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4241,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
2305,Δ.Δ. Αμφιλοχίας,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060100,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4272,3804,Δήμος Αμφιλοχίας,38.8598467428,21.1639323714,17072,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4241,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
1339,Δ.Δ. Αμφιλοχίας,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060100,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4272,3804,Δήμος Αμφιλοχίας,38.8598467428,21.1639323714,17072,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4241,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
2304,Δ.Δ. Αμφιλοχίας,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060100,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4272,3804,Δήμος Αμφιλοχίας,38.8598467428,21.1639323714,17072,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4241,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
3574,Δ.Δ. Αμφιλοχίας,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060100,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4272,3804,Δήμος Αμφιλοχίας,38.8598467428,21.1639323714,17072,38040101,Δημοτική Κοινότητα Αμφιλοχίας,4241,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
11841,Δ.Δ. Κεχρινιάς,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060500,38040105,Τοπική Κοινότητα Κεχρινιάς,753,3804,Δήμος Αμφιλοχίας,38.8192935,21.2275785984,17072,38040105,Δημοτική Κοινότητα Κεχρινιάς,526,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
1340,Δ.Δ. Λουτρού,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060600,38040106,Τοπική Κοινότητα Λουτρού,1075,3804,Δήμος Αμφιλοχίας,38.9425281218,21.1758530441,17072,38040106,Δημοτική Κοινότητα Λουτρού,1002,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
2308,Δ.Δ. Λουτρού,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060600,38040106,Τοπική Κοινότητα Λουτρού,1075,3804,Δήμος Αμφιλοχίας,38.9425281218,21.1758530441,17072,38040106,Δημοτική Κοινότητα Λουτρού,1002,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
1341,Δ.Δ. Λουτρού,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060600,38040106,Τοπική Κοινότητα Λουτρού,1075,3804,Δήμος Αμφιλοχίας,38.9425281218,21.1758530441,17072,38040106,Δημοτική Κοινότητα Λουτρού,1002,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
2309,Δ.Δ. Σπάρτου,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060900,38040109,Τοπική Κοινότητα Σπάρτου,579,3804,Δήμος Αμφιλοχίας,38.8998916834,21.1044824053,17072,38040109,Δημοτική Κοινότητα Σπάρτου,447,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
3569,Δ.Δ. Σπάρτου,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01060900,38040109,Τοπική Κοινότητα Σπάρτου,579,3804,Δήμος Αμφιλοχίας,38.8998916834,21.1044824053,17072,38040109,Δημοτική Κοινότητα Σπάρτου,447,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
12806,Δ.Δ. Στάνου,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,01061000,38040110,Τοπική Κοινότητα Στάνου,942,3804,Δήμος Αμφιλοχίας,38.8012505622,21.1720301095,17072,38040110,Δημοτική Κοινότητα Στάνου,770,3804,ΔΗΜΟΣ ΑΜΦΙΛΟΧΙΑΣ,14979
10085,Δ.Δ. Αγίου Νικολάου Βονίτσης και Ξηρομέρου,ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070200,38020102,Τοπική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,872,3802,Δήμος Ακτίου - Βόνιτσας,38.8676866209,20.8019429131,18952,38030102,Δημοτική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,572,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
11039,Δ.Δ. Αγίου Νικολάου Βονίτσης και Ξηρομέρου,ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070200,38020102,Τοπική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,872,3802,Δήμος Ακτίου - Βόνιτσας,38.8676866209,20.8019429131,18952,38030102,Δημοτική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,572,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
2312,Δ.Δ. Αγίου Νικολάου Βονίτσης και Ξηρομέρου,ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070200,38020102,Τοπική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,872,3802,Δήμος Ακτίου - Βόνιτσας,38.8676866209,20.8019429131,18952,38030102,Δημοτική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,572,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
2313,Δ.Δ. Αγίου Νικολάου Βονίτσης και Ξηρομέρου,ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070200,38020102,Τοπική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,872,3802,Δήμος Ακτίου - Βόνιτσας,38.8676866209,20.8019429131,18952,38030102,Δημοτική Κοινότητα Αγίου Νικολάου Βονίτσης και Ξηρομέρου,572,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
3570,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
2310,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
23,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
1342,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
25,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
2311,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
13044,Δ.Δ. Βόνιτσας (Βονίτσης),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070100,38020101,Δημοτική Κοινότητα Βόνιτσας,6028,3802,Δήμος Ακτίου - Βόνιτσας,38.9170712266,20.8875782404,18952,38030101,Δημοτική Κοινότητα Βόνιτσας,4264,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
26,Δ.Δ. Δρυμού,ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070300,38020103,Τοπική Κοινότητα Δρυμού,493,3802,Δήμος Ακτίου - Βόνιτσας,38.8796862913,21.0181768996,18952,38030103,Δημοτική Κοινότητα Δρυμού,419,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
27,Δ.Δ. Θυρίου (τ.Θυρρείου),ΔΗΜΟΣ ΑΝΑΚΤΟΡΙΟΥ,01070400,38020104,Τοπική Κοινότητα Θυρίου,748,3802,Δήμος Ακτίου - Βόνιτσας,38.8541010957,20.9800651572,18952,38030104,Δημοτική Κοινότητα Θυρίου,579,3803,ΔΗΜΟΣ ΑΚΤΙΟΥ - ΒΟΝΙΤΣΑΣ,14644
2317,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2317,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2317,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
28,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
28,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
28,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
12214,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
12214,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
12214,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11833,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11833,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11833,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2315,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2315,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2315,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13019,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13019,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13019,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1344,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1344,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1344,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1343,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1343,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1343,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11246,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11246,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
11246,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2316,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2316,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2316,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13030,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13030,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
13030,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1345,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1345,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1345,Δ.Δ. Αντιρρίου,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080100,38060201,Τοπική Κοινότητα Αντιρρίου,1074,3806,Δήμος Ναυπακτίας,38.3308845,21.76494,28124,38060201,Δημοτική Κοινότητα Αντιρρίου,1087,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1346,Δ.Δ. Μακυνείας,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080200,38060202,Τοπική Κοινότητα Μακυνείας,562,3806,Δήμος Ναυπακτίας,38.3459078414,21.7272893643,28124,38060202,Δημοτική Κοινότητα Μακυνείας,548,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1346,Δ.Δ. Μακυνείας,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080200,38060202,Τοπική Κοινότητα Μακυνείας,562,3806,Δήμος Ναυπακτίας,38.3459078414,21.7272893643,28124,38060202,Δημοτική Κοινότητα Μακυνείας,548,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
1346,Δ.Δ. Μακυνείας,ΔΗΜΟΣ ΑΝΤΙΡΡΙΟΥ,01080200,38060202,Τοπική Κοινότητα Μακυνείας,562,3806,Δήμος Ναυπακτίας,38.3459078414,21.7272893643,28124,38060202,Δημοτική Κοινότητα Μακυνείας,548,3806,ΔΗΜΟΣ ΝΑΥΠΑΚΤΙΑΣ,25065
2319,Δ.Δ. Γραμματικούς,ΔΗΜΟΣ ΑΡΑΚΥΝΘΟΥ,01100300,38030303,Τοπική Κοινότητα Γραμματικούς,798,3803,Δήμος Αγρινίου,38.5251235224,21.5042921875,92608,38020303,Δημοτική Κοινότητα Γραμματικούς,667,3802,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,89691
3571,Δ.Δ. Γραμματικούς,ΔΗΜΟΣ ΑΡΑΚΥΝΘΟΥ,01100300,38030303,Τοπική Κοινότητα Γραμματικούς,798,3803,Δήμος Αγρινίου,38.5251235224,21.5042921875,92608,38020303,Δημοτική Κοινότητα Γραμματικούς,667,3802,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,89691
10080,Δ.Δ. Ζευγαρακίου,ΔΗΜΟΣ ΑΡΑΚΥΝΘΟΥ,01100400,38030304,Τοπική Κοινότητα Ζευγαρακίου,858,3803,Δήμος Αγρινίου,38.5337826349,21.4102391448,92608,38020304,Δημοτική Κοινότητα Ζευγαρακίου,787,3802,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,89691
